JAP;FR;COUNT;OUPS
People in this town never listen to what anyone tells them. It used to drive me nuts, but now I guess I'm just used to it.;Les habitants de cette ville ignorent toujours l'opinion des autres. Cela me rendait folle, mais je crois que j'ai fini par m'y habituer.;2340;People in this town never listen to what anyone tells them. It used to drive me nuts, but now I guess I'm just used to it.
You have to know when to let things go. Even things that make you really, really angry.;Parfois, il faut savoir ignorer ce qui nous contrarie, même les choses les plus agaçantes.;2341;You have to know when to let things go. Even things that make you really, really angry.
I hope those two catch something! Otherwise it's nothing but old-bone soup for dinner. ...AGAIN!;J'espère qu'ils attraperont quelque chose#! Sinon, on n'aura que de la soupe à l'os pour dîner, comme d'habitude#!;2342;I hope those two catch something! Otherwise it's nothing but old-bone soup for dinner. ...AGAIN!
My weapons may not be the latest and greatest, but my selection can't be beat!;Je n'ai peut-être pas les toutes dernières armes, mais j'offre le meilleur choix qui soit#!;2343;My weapons may not be the latest and greatest, but my selection can't be beat!
Thank you much!;Merci beaucoup#!;2344;Thank you much!
We've got the latest advances in medicine, and you won't find them anywhere else!;J'offre des remèdes fabriqués par des apothicaires à la fine pointe de la recherche#! Vous n'en trouverez pas ailleurs#!;2345;We've got the latest advances in medicine, and you won't find them anywhere else!
I hope to see you again.;À bientôt, j'espère#!;2346;I hope to see you again.
Would you care for some imported fruits and vegetables?;Aimeriez-vous jeter un coup d'œil à mes marchandises importées#?;2347;Would you care for some imported fruits and vegetables?
Thanks for shopping.;Merci bien#!;2348;Thanks for shopping.
It's funny how people won't bat an eye about paying more just because it's imported.;Vous ne trouvez pas ça bizarre que tout le monde accepte sans sourciller de payer le prix fort pour des marchandises importées#?;2349;It's funny how people won't bat an eye about paying more just because it's imported.
Hmm... Should I really make fish for dinner again?;Hum... Devrais-je vraiment encore préparer du poisson pour dîner#?;2350;Hmm... Should I really make fish for dinner again?
If you like fish, this place is paradise! You eat nothing but the freshest catch of the day!;Cette ville est un paradis pour les amateurs de poisson#! On y mange le poisson le plus frais de la région#!;2351;If you like fish, this place is paradise! You eat nothing but the freshest catch of the day!
I love the breezes that blow through here.;J'aime l'odeur de la brise marine.;2352;I love the breezes that blow through here.
I've got some time before the next fishing voyage, so I'd better rest up.;Mon bateau lève l'ancre dans quelques jours. Je ferais mieux de me reposer.;2353;I've got some time before the next fishing voyage, so I'd better rest up.
The import-export business is booming! I hardly get a minute to myself these days...;Mon commerce fleurit#! Je ne peux jamais prendre une minute de repos#!;2354;The import-export business is booming! I hardly get a minute to myself these days...
This town's better off than most, and we have our trading partners to thank for it.;Grâce à nos partenaires commerciaux, notre ville est plus prospère que la moyenne.;2355;This town's better off than most, and we have our trading partners to thank for it.
(We welcome you, friend of our benefactor!);(Nous vous souhaitons la bienvenue, ami de notre bienfaitrice#!);2356;(We welcome you, friend of our benefactor!)
(The benefactor is our friend! Therefore friends of the benefactor are friends to us as well! This is a rule.);(Notre bienfaitrice est notre amie#! Les amis de notre bienfaitrice sont donc aussi nos amis#! C'est la loi.);2357;(The benefactor is our friend! Therefore friends of the benefactor are friends to us as well! This is a rule.)
(This is Facade! All here have sworn allegiance to the rules.);(Bienvenue à Façade#! Nous avons tous juré de respecter la loi#!);2358;(This is Facade! All here have sworn allegiance to the rules.)
(Upholding the rules is an integral part of our daily lives.);(Cela fait partie de notre vie quotidienne.);2359;(Upholding the rules is an integral part of our daily lives.)
(As per Rule 7,545, I will hereby engage in the trading of general goods. ...Welcome!);(Comme le prescrit la loi nº#7545, je suis un apothicaire. Bienvenue#!);2360;(As per Rule 7,545, I will hereby engage in the trading of general goods. ...Welcome!)
(I thank you in the name of the rules!);(Au nom de la loi, je vous remercie#!);2361;(I thank you in the name of the rules!)
(As per Rule 6,909, I will hereby engage in the trading of weapons! ...Would you like to buy something?);(Comme le prescrit la loi nº#6909, je suis le propriétaire de cette armurerie. Voulez-vous jeter un coup d'œil à ma marchandise#?);2362;(As per Rule 6,909, I will hereby engage in the trading of weapons! ...Would you like to buy something?)
(I thank you in the name of the rules! Come back soon!);(Au nom de la loi, je vous remercie#! À bientôt, j'espère#!);2363;(I thank you in the name of the rules! Come back soon!)
(They say wolf attacks have grown more frequent lately. You'd best be prepared if you venture out of town.);(On dit que plusieurs voyageurs ont été attaqués par des loups récemment. Soyez sur vos gardes#!);2364;(They say wolf attacks have grown more frequent lately. You'd best be prepared if you venture out of town.)
(I heard that the leader of the wolves is jet-black from head to toe! Also, he's huge. And I mean REALLY huge.);(J'ai entendu dire que le chef de la meute de loups est noir de jais, de la pointe des oreilles jusqu'au bout des pattes#!)<PAGE>(On raconte aussi qu'il est énorme#! Même gigantesque#!);2365;(I heard that the leader of the wolves is jet-black from head to toe! Also, he's huge. And I mean REALLY huge.)
(Just thinking about the wolves storming our city is enough to keep me up at night.);(J'ai si peur que les loups attaquent notre ville que je n'arrive plus à dormir...!);2366;(Just thinking about the wolves storming our city is enough to keep me up at night.)
(Ssshh! A lizard just crawled into this pot.);(Chut#! Un lézard s'est glissé dans ce pot.);2367;(Ssshh! A lizard just crawled into this pot.)
(Rule 432 states that you must capture any lizard that crawls into a pot. Now be quiet and let me concentrate!);(La loi nº#432 ordonne de capturer tous les lézards qui se glissent dans un pot, alors taisez-vous et laissez-moi me concentrer#!);2368;(Rule 432 states that you must capture any lizard that crawls into a pot. Now be quiet and let me concentrate!)
Maybe it's just me, but some of these rules are really stupid.;Certaines de ces lois sont vraiment ridicules.;2369;Maybe it's just me, but some of these rules are really stupid.
(As per Rule 9,102, I am responsible for the trading of strange and unusual goods...when I actually have some on hand.);(Comme le prescrit la loi nº#9102, je suis le marchand de curiosités#! ... Mais je n'ai rien à vous offrir actuellement.);2370;(As per Rule 9,102, I am responsible for the trading of strange and unusual goods...when I actually have some on hand.)
(Rule 2,078 states that boys born on December 3 must keep continual watch over the quicksand!)<PAGE>(...That is why I am keeping continual watch over the quicksand.);(La loi nº#2078 ordonne que les garçons nés le troisième jour du douzième mois doivent assurer en tout temps la surveillance des sables mouvants#!)<PAGE>(... C'est pourquoi je suis ici.);2371;(Rule 2,078 states that boys born on December 3 must keep continual watch over the quicksand!)<PAGE>(...That is why I am keeping continual watch over the quicksand.)
Following the rules must be pretty tough at times...;Il doit parfois être difficile de respecter la loi...;2372;Following the rules must be pretty tough at times...
(Only nobility may enter the treasury.);(Seuls les nobles peuvent pénétrer dans la trésorerie.);2373;(Only nobility may enter the treasury.)
(Every year, there's at least one child who drowns in the quicksand.);(Chaque année, au moins un enfant meurt dans les sables mouvants.);2374;(Every year, there's at least one child who drowns in the quicksand.)
(You can see the entire city from this vantage point. If trouble comes, this is the first place to find it!);(On peut voir la ville entière d'ici. Si un désastre survient, c'est le meilleur endroit pour en déterminer la cause#!);2375;(You can see the entire city from this vantage point. If trouble comes, this is the first place to find it!)
(I was out on an errand, but I broke Rule 7,017 on the way.)<PAGE>(Oh man, Mom's going to Rule 4,217 me when I get back! I just know it.);(J'étais partie faire des courses, mais j'ai enfreint la loi nº#7017.)<PAGE>(Ma mère va me forcer à respecter la loi nº#4217 quand je vais rentrer, j'en suis certaine#!);2376;(I was out on an errand, but I broke Rule 7,017 on the way.)<PAGE>(Oh man, Mom's going to Rule 4,217 me when I get back! I just know it.)
(You can't say bad things about the prince!);(Il ne faut pas dire du mal de notre prince#!);2377;(You can't say bad things about the prince!)
(But everyone's saying that he's useless! ...Or at least whispering it.);(Tout le monde sait que le prince est une mauviette#! Ou du moins, ils le disent tout bas...);2378;(But everyone's saying that he's useless! ...Or at least whispering it.)
(Adherence to the rules helps to calm the soul. You would understand this if you lived here.);(Obéir à la loi réjouit l'âme. Vous pourriez le comprendre si vous habitiez ici.);2379;(Adherence to the rules helps to calm the soul. You would understand this if you lived here.)
(I hope that son of mine didn't buy the wrong thing again.);(J'espère que ma fille a bien acheté ce que je lui avais demandé cette fois-ci#!);2380;(I hope that son of mine didn't buy the wrong thing again.)
(If so, he broke Rule 7,017. And that means Rule 4,217 for him!)<PAGE>(...What's that? You want to know what the rules mean?);(Sinon, cela veut dire qu'elle a enfreint la loi nº#7017 et que la loi nº#4217 s'applique.)<PAGE>(... Comment#? Vous voulez savoir de quelles lois il s'agit#?);2381;(If so, he broke Rule 7,017. And that means Rule 4,217 for him!)<PAGE>(...What's that? You want to know what the rules mean?)
(Rule 7,017 states that you cannot make a mistake while running an errand. Rule 4,217 says that parents must scold their children when they make a mistake.);(C'est pourtant bien simple#!)<PAGE>(La loi nº#7017 ordonne de ne jamais faire d'erreur en faisant des courses et la loi nº#4217 ordonne aux parents de réprimander leur enfant s'il fait une erreur.);2382;(Rule 7,017 states that you cannot make a mistake while running an errand. Rule 4,217 says that parents must scold their children when they make a mistake.)
(As per Rule 10,547, I will hereby engage in the trading of food! Now come in, come in! Marvel at my wonderful selection!);(Comme le prescrit la loi nº#10#547, je me spécialise dans la vente des denrées comestibles#! Vous aurez l'embarras du choix#!);2383;(As per Rule 10,547, I will hereby engage in the trading of food! Now come in, come in! Marvel at my wonderful selection!)
(I thank you in the name of the rules! Come back soon!);(Au nom de la loi, je vous remercie#! À bientôt, j'espère#!);2384;(I thank you in the name of the rules! Come back soon!)
(In accordance with the rules, I have spent the last two years watching the quicksand.);(Comme le prescrit la loi, je surveille les sables mouvants depuis deux ans.);2385;(In accordance with the rules, I have spent the last two years watching the quicksand.)
(...I gotta tell ya, I'm not exactly thrilled about my future.);(... Mon avenir ne s'annonce pas des plus brillants, mais...);2386;(...I gotta tell ya, I'm not exactly thrilled about my future.)
(But I have to keep doing it, or else I'll break the rules! What do I do!?);(Je dois continuer, sinon j'enfreins la loi#! Je n'ai pas le choix#!);2387;(But I have to keep doing it, or else I'll break the rules! What do I do!?)
(Welcome, benefactor.);(Bienvenue, ami de notre bienfaitrice#!);2388;(Welcome, benefactor.)
(Welcome, benefactor.);(Bienvenue, ami de notre bienfaitrice#!);2389;(Welcome, benefactor.)
(My professor instructed me to study the flow of the quicksand at this spot.);(Mon professeur m'a dit d'étudier l'écoulement du sable à cet endroit.);2390;(My professor instructed me to study the flow of the quicksand at this spot.)
(As per Rule 4,202, I will hereby engage in the trading of materials! ...So whatcha need?);(Comme le prescrit la loi nº#4202, je vends des matériaux#! De quoi avez-vous besoin#?);2391;(As per Rule 4,202, I will hereby engage in the trading of materials! ...So whatcha need?)
(I thank you in the name of the rules! Come back soon!);(Au nom de la loi, je vous remercie#! À bientôt, j'espère#!);2392;(I thank you in the name of the rules! Come back soon!)
(I got in an argument with my wife. And according to the rules, I have to make up with her before the day is over, or we'll be divorced.);(Je me suis querellé avec ma femme... Selon la loi, je dois me réconcilier avec elle avant demain, sinon nous devrons divorcer.);2393;(I got in an argument with my wife. And according to the rules, I have to make up with her before the day is over, or we'll be divorced.)
(My husband was cheating on me! AGAIN! I'm gonna brain him with a frying pan!);(Mon mari m'a trompée#! Et ce n'est pas la première fois#! Il va le regretter#!);2394;(My husband was cheating on me! AGAIN! I'm gonna brain him with a frying pan!)
(You're an outsider!);(Un étranger#!);2395;(You're an outsider!)
(Ah ha ha ha! You aren't wearing a mask! That must be so embarrassing! I mean, everyone can see your...)<PAGE>(Well, you know!);(Ha, ha, ha, ha, ha#! Tu ne portes pas de masque#! Comme ce doit être embarrassant#! Tout le monde peut voir ton...)<PAGE>(... Euh, tu sais de quoi je parle#!);2396;(Ah ha ha ha! You aren't wearing a mask! That must be so embarrassing! I mean, everyone can see your...)<PAGE>(Well, you know!)
(Why are you dressed up like that? It's so weird.);(Pourquoi es-tu habillé ainsi#? C'est vraiment bizarre...);2397;(Why are you dressed up like that? It's so weird.)
(You can't move in the sand with that kind of outfit.);(Ce doit être difficile de traverser le désert affublé de cette façon.);2398;(You can't move in the sand with that kind of outfit.)
(Children are our greatest treasure. We must do everything we can to protect them.);(Nos enfants sont notre trésor le plus précieux. Nous devons à tout prix les protéger.);2399;(Children are our greatest treasure. We must do everything we can to protect them.)
(Ugh... I can't sell any of my inventory. It's just the same old stuff, year after year.);(*soupir* Je n'arrive pas à écouler mes stocks... Cela doit bien faire des années que j'essaie de vendre les mêmes marchandises.);2400;(Ugh... I can't sell any of my inventory. It's just the same old stuff, year after year.)
(We're conducting research to see if we can use the flow of the quicksand as a power source. This would be a great boon to our people!);(Nous voulons découvrir s'il est possible d'utiliser l'écoulement du sable comme source d'énergie. Cela assurerait la prospérité de notre peuple#!);2401;(We're conducting research to see if we can use the flow of the quicksand as a power source. This would be a great boon to our people!)
(Apparently that ocean of sand contained water at some point. But now what land isn't swallowed by the ocean is slowly turning into sand.);(On dit que cette étendue de sable était autrefois un océan. Toutefois, toutes les terres qui n'ont pas été englouties par l'océan se font dévorer par le désert.);2402;(Apparently that ocean of sand contained water at some point. But now what land isn't swallowed by the ocean is slowly turning into sand.)
(It's as if the human race is being shunned by its own home.);(C'est comme si notre monde voulait bannir la race humaine.);2403;(It's as if the human race is being shunned by its own home.)
(The professor has been studying the quicksand for over ten years now.);(Le professeur étudie les sables mouvants depuis plus de dix ans.);2404;(The professor has been studying the quicksand for over ten years now.)
(I'm watching over the children here, but all they do is pull pranks and call me names.)<PAGE>(I'm not sure I'm cut out for this.);(J'ai la garde des enfants, mais ils n'arrêtent pas de me jouer des tours et de me traiter de tous les noms.)<PAGE>(Je ne sais pas si je suis vraiment faite pour ce genre de travail.);2405;(I'm watching over the children here, but all they do is pull pranks and call me names.)<PAGE>(I'm not sure I'm cut out for this.)
(Come on, Teach! What game are we gonna play today, huh?);(Dis, à quoi on va jouer aujourd'hui#?);2406;(Come on, Teach! What game are we gonna play today, huh?)
(Come on, let's play already!);(Je veux jouer#!);2407;(Come on, let's play already!)
(Stop it! You're annoying the teacher!);(Arrête d'embêter le professeur#!);2408;(Stop it! You're annoying the teacher!)
(Only nobility may enter the treasury.);(Seuls les nobles peuvent pénétrer dans la trésorerie.);2409;(Only nobility may enter the treasury.)
(According to Rule 12, only nobility may enter the treasury!);(La loi nº#12 affirme que seuls les nobles peuvent pénétrer dans la trésorerie#!);2410;(According to Rule 12, only nobility may enter the treasury!)
(The rules stipulate that only nobility may enter the treasury.);(La loi stipule que seuls les nobles peuvent pénétrer dans la trésorerie#!);2411;(The rules stipulate that only nobility may enter the treasury.)
(Did you run into any wolves while crossing the desert? They're demons, they are, and they are a pox upon the desert!);(Avez-vous aperçu des loups en traversant le désert#? Ils sont féroces, un véritable fléau#!);2412;(Did you run into any wolves while crossing the desert? They're demons, they are, and they are a pox upon the desert!)
(The largest of the wolves is black as night! Apparently he acts as the pack leader.);(Le plus gros loup a un pelage noir de jais#! On dit qu'il est le chef de la meute.);2413;(The largest of the wolves is black as night! Apparently he acts as the pack leader.)
(I've come to rely on the items sold here. Whenever something new comes in, I'm the first one to buy it!);(Je fais tous mes achats au magasin du niveau inférieur. Dès qu'il y a du nouveau en stock, je l'achète#!);2414;(I've come to rely on the items sold here. Whenever something new comes in, I'm the first one to buy it!)
(Yes...yes, this is very nice. I'll take ten of them!);(Qu'as-tu trouvé...? Oh, formidable#! J'en prendrai dix#!);2415;(Yes...yes, this is very nice. I'll take ten of them!)
(Er, what is it, by the way?);(Euh... Et qu'est-ce que c'est, au juste#?);2416;(Er, what is it, by the way?)
(I was hoping to become a soldier, but I failed the test.);(Je voulais devenir guerrier, mais j'ai échoué à l'épreuve.);2417;(I was hoping to become a soldier, but I failed the test.)
(The way I see it, the rules serve as a sort of mental support to the Masked People. No matter how insignificant the rule, following it instills a sense of pride in us all!);(À mon avis, la loi est l'étai moral du peuple masqué. Obéir à la loi dans ses moindres détails nous remplit d'une fierté patriotique#!);2418;(The way I see it, the rules serve as a sort of mental support to the Masked People. No matter how insignificant the rule, following it instills a sense of pride in us all!)
(There are many, many books written about how to follow the rules, but not a single one about WHY we must follow the rules.);(Il y a une multitude de livres qui décrivent comment respecter la loi, mais aucun qui explique pourquoi nous devons le faire.);2419;(There are many, many books written about how to follow the rules, but not a single one about WHY we must follow the rules.)
(But that's fine! Rules are the rules, and there's no point in resisting them.);(Mais ce n'est pas important#! La loi est la loi et y résister ne mène nulle part.);2420;(But that's fine! Rules are the rules, and there's no point in resisting them.)
It seems like people did nothing but write books back in the old days!<PAGE>I can't read 'em, either. They're all written in funny languages.;On dirait que les Anciens ne faisaient qu'écrire des livres#!<PAGE>Ils sont tous dans une langue bizarre, alors je ne peux pas les lire.;2421;It seems like people did nothing but write books back in the old days!<PAGE>I can't read 'em, either. They're all written in funny languages.
Mother and father are very busy, so I have to watch my little brother.<PAGE>I don't mind, actually. He's pretty cool, and we like to come here and look at the books.;Maman et papa sont très occupés, alors c'est moi qui prends soin de mon petit frère.<PAGE>Ça ne me dérange pas vraiment. On s'entend plutôt bien et on aime feuilleter les livres de la bibliothèque.;2422;Mother and father are very busy, so I have to watch my little brother.<PAGE>I don't mind, actually. He's pretty cool, and we like to come here and look at the books.
These books speak of ancient technology far beyond anything we could ever imagine! ...What could have happened to this world?;Ces livres parlent de sciences et de techniques bien au-delà ce que nous pourrions imaginer#!<PAGE>...#Que peut-il être arrivé aux Anciens#?;2423;These books speak of ancient technology far beyond anything we could ever imagine! ...What could have happened to this world?
Popola asked me to organize the books, but I had no idea there were so many!<PAGE>...I never should have taken this job.;Popola m'a demandé de mettre de l'ordre dans la bibliothèque, mais il y a tant de livres...!<PAGE>Je n'aurais jamais dû accepter cette tâche.;2424;Popola asked me to organize the books, but I had no idea there were so many!<PAGE>...I never should have taken this job.
Will you continue your lie now?;Allez-vous continuer à lui mentir ?;2764;Will you continue your lie now?
Yes. The truth can only cause her pain.;Oui, la vérité ne lui apporterait que de la douleur.;2765;Yes. The truth can only cause her pain.
You sure about that?;En êtes-vous certain ?;2766;You sure about that?
It's not a very happy truth, now is it?;Vous devez admettre que c'est une triste vérité.;2767;It's not a very happy truth, now is it?
And what of her final request?;Et son ultime requête ?;2768;And what of her final request?
I don't know! How should I know!? I'm just a damn postman.;Je n'en sais rien ! Comment pourrais-je le savoir ?! Je ne suis qu'un simple postier.;2769;I don't know! How should I know!? I'm just a damn postman.
This is tough. Would she want to know or not?;C'est un dilemme difficile. Voudrait-elle découvrir la vérité ?;2776;This is tough. Would she want to know or not?
Such questions are best left for philosophers. You can hardly be expected to know the;Seuls les philosophes pourraient répondre à une telle question.;2777;Such questions are best left for philosophers. You can hardly be expected to know the
mind of another.;Personne ne s'attend à ce que tu puisses savoir d'avance comment elle va réagir.;2778;mind of another.
It's hard to believe that the entire town was lying to her.;Je n'arrive pas à croire que la ville entière lui ait menti.;2779;It's hard to believe that the entire town was lying to her.
I wager their intentions were good. Elsewise, they would not have carried on;Je suppose qu'ils avaient de bonnes intentions.;2780;I wager their intentions were good. Elsewise, they would not have carried on
with the ruse for 50 years.;Autrement, ils n'auraient pas perpétué ce stratagème pendant 50 ans.;2781;with the ruse for 50 years.
It also explains why they tasked her with keeping the lighthouse running:;Cela explique aussi pourquoi ils l'ont chargée de s'occuper du phare.;2782;It also explains why they tasked her with keeping the lighthouse running:
so news of her love's demise would not reach her. ;Ainsi, elle n'a pas eu l'occasion d'apprendre le décès de son bien-aimé.;2783;so news of her love's demise would not reach her. 
That doesn't sound like good intentions to me.;Ça ne me semble pas être de bonnes intentions.;2784;That doesn't sound like good intentions to me.
It makes you wonder what the point of everything is.;Tout ça pousse à se demander à quoi servent nos actions.;2786;It makes you wonder what the point of everything is.
Life is hard, and it seems the right thing;La vie est dure et il semble que la meilleure décision soit rarement celle qui rend;2787;Life is hard, and it seems the right thing
is rarely the happy thing.;les gens heureux.;2788;is rarely the happy thing.
Pah! It's only as complicated as you choose to make it!;Pfft ! Tu peux te compliquer la vie si tu le veux. C'est ton choix.;2789;Pah! It's only as complicated as you choose to make it!
Was the old woman happy? Unhappy? Who can say!?;La vieille femme était-elle heureuse ? Malheureuse ? Qui sait ?;2790;Was the old woman happy? Unhappy? Who can say!?
One can never know for true.;On ne pourra jamais en être certain.;2791;One can never know for true.
You simply make your best attempt and move on.;Tu ne peux que faire de ton mieux et aller de l'avant.;2792;You simply make your best attempt and move on.
I guess...;Je suppose...;2793;I guess...
The guards at the northern, eastern, and southern gates are holding some documents for me. Can you go pick them up?;Les gardes des portes du nord, de l'est et du sud ont des documents pour moi. Pourrais-tu me les apporter#?;2842;The guards at the northern, eastern, and southern gates are holding some documents for me. Can you go pick them up?
Sure thing. ;Bien sûr.;2843;Sure thing. 
Thank you. This is a huge help.;Merci beaucoup. Ton aide m'est précieuse.;2844;Thank you. This is a huge help.
I have the guards write up monthly updates on how things are looking outside the village. It's very helpful.;J'ai demandé aux gardes de rédiger un rapport chaque mois sur l'état de la situation à l'extérieur du village. Ils sont très utiles.;2845;I have the guards write up monthly updates on how things are looking outside the village. It's very helpful.
Collect documents from the guards at the northern, eastern, and southern gates, okay?;Va récupérer les rapports des gardes des portes du nord, de l'est et du sud.;2846;Collect documents from the guards at the northern, eastern, and southern gates, okay?
You got some kind of report for Popola?;As-tu un rapport pour Popola#?;2847;You got some kind of report for Popola?
Yep! Here ya go. ...I hope she can read my handwriting,;Ouaip#! Le voilà... J'espère qu'elle pourra déchiffrer mon écriture.;2848;Yep! Here ya go. ...I hope she can read my handwriting,
What's the word from the plains?;Que se passe-t-il sur la plaine#?;2849;What's the word from the plains?
Shade activity's been quiet. The bridge is out, so we're not seeing as many traders as we used to, but other than that... Yeah. Pretty boring.;On n'a pas détecté d'Ombre dans les alentours récemment. Il n'y a plus autant de marchands depuis que le pont s'est effondré, mais à part ça... Pas grand-chose. Plutôt tranquille.;2850;Shade activity's been quiet. The bridge is out, so we're not seeing as many traders as we used to, but other than that... Yeah. Pretty boring.
Anyway, thanks for giving that to Popola.;Merci d'apporter mon rapport à Popola.;2851;Anyway, thanks for giving that to Popola.
Hey. You have some documents for Popola?;Bonjour. Vous avez quelque chose pour Popola#?;2852;Hey. You have some documents for Popola?
Oh, yeah, my report. Sure thing.;Ah oui, mon rapport. Tiens.;2853;Oh, yeah, my report. Sure thing.
How are things?;Comment vont les choses#?;2854;How are things?
Quiet. I haven't seen a Shade near the village in forever. ...Which is just fine with me, thanks!;C'est plutôt calme. Je n'ai pas vu d'Ombre près du village depuis des lustres, ce qui me va parfaitement#!;2855;Quiet. I haven't seen a Shade near the village in forever. ...Which is just fine with me, thanks!
Say hi to Popola for me!;Dis bonjour à Popola de ma part#!;2856;Say hi to Popola for me!
You got a report for Popola?;Vous avez un rapport pour Popola#?;2857;You got a report for Popola?
Oh! I thought she'd come get it herself. ...Well, no big whoop. Here ya go.;Oh#! Je croyais qu'elle viendrait le chercher elle-même. Bah, peu importe. Le voici.;2858;Oh! I thought she'd come get it herself. ...Well, no big whoop. Here ya go.
Everything all right?;Rien à signaler#?;2859;Everything all right?
Yeah, it's been real quiet lately. Got a few Shades here and there, but only on cloudy days.;Non, tout est paisible ces derniers temps. J'ai aperçu quelques Ombres, mais seulement les jours nuageux.;2860;Yeah, it's been real quiet lately. Got a few Shades here and there, but only on cloudy days.
Tell Popola I said hi.<PAGE>...And ask her if she'll let me take her to dinner while you're at it!;Salue Popola de ma part.<PAGE>... Et dis-lui aussi que j'aimerais bien l'inviter à dîner#!;2861;Tell Popola I said hi.<PAGE>...And ask her if she'll let me take her to dinner while you're at it!
Let's see... Mm-hmm. This is all of them. ...Gods, this man's handwriting is just terrible.<PAGE>Anyway, thank you very much. Here's your payment.;Voyons voir... Hum... Bien... Grands dieux, on dirait des pattes de mouche...!<PAGE>Merci encore pour ton aide. Voici ta récompense.;2862;Let's see... Mm-hmm. This is all of them. ...Gods, this man's handwriting is just terrible.<PAGE>Anyway, thank you very much. Here's your payment.
Mmm? The Shade had a flower?;Hum...? L'Ombre tenait une fleur#?;2863;Mmm? The Shade had a flower?
This is a freesia.;C'est un freesia.;2864;This is a freesia.
The same flower that we were delivering to the woman.;La même sorte de fleur que nous étions censés donner à la petite amie du marchand.;2865;The same flower that we were delivering to the woman.
That can't be a coincidence.;Ce ne peut pas être qu'une coïncidence.;2866;That can't be a coincidence.
I think the woman was attacked by a Shade.;Je crois qu'elle a été attaquée par une Ombre.;2867;I think the woman was attacked by a Shade.
This time I need three sandfish. It's a tricky devil that lives in the oceans of sand. You can catch it over near the wharf.;Cette fois, j'ai envie de squilles. Ce sont des créatures rusées qui vivent dans les sables mouvants. On peut en attraper près du quai du désert. Ramène-m'en trois.;2901;This time I need three sandfish. It's a tricky devil that lives in the oceans of sand. You can catch it over near the wharf.
Here's your fish.;J'ai attrapé ce que vous vouliez.;2902;Here's your fish.
Well, keelhaul my granny and call me Gladys! I reckon there ain't much left for me to teach ya, whippersnapper.;Eh bien qui l'eût cru#! Je crois qu'il me reste pas grand-chose à t'apprendre, mon garçon#!;2903;Well, keelhaul my granny and call me Gladys! I reckon there ain't much left for me to teach ya, whippersnapper.
Works for me. I can't take much more of your slave driving.;Voilà qui me convient à merveille. Je ne pourrais pas supporter beaucoup plus longtemps de me faire traiter comme un esclave.;2904;Works for me. I can't take much more of your slave driving.
Ya call that slave drivin'? Bah! You younger generations with yer big swords and baggy pants and fancy talk. You ain't seen war! You got no idea what slave drivin' means!;Un esclave#?! Pfft#! Tu peux bien parler avec ton épée énorme, tes vêtements voyants et ton livre volant#!<PAGE>T'as pas vécu en temps de guerre#! Tu sais pas ce que c'est que d'être un esclave#!;2905;Ya call that slave drivin'? Bah! You younger generations with yer big swords and baggy pants and fancy talk. You ain't seen war! You got no idea what slave drivin' means!
...Did you see that move he just did?;... As-tu vu ce qu'il vient de faire#?;2908;...Did you see that move he just did?
That was no fishing move. That was the maneuver of a master assassin.<PAGE>I am beginning to fear this old man more than any Shade.;Ce n'était pas une technique de pêche. C'était une technique d'assassin professionnel.<PAGE>Je crois que je crains ce vieillard plus que n'importe quelle Ombre...;2909;That was no fishing move. That was the maneuver of a master assassin.<PAGE>I am beginning to fear this old man more than any Shade.
Best of luck with the three sandfish!;Bonne chance#! T'en auras besoin pour pêcher trois squilles#!;2910;Best of luck with the three sandfish!
This time I need three royal fish! And time's a-wastin', so get to it!;Cette fois, je veux trois esturgeons#! Alors, qu'attends-tu donc#? Ouste#!;2911;This time I need three royal fish! And time's a-wastin', so get to it!
Here.;Tenez.;2912;Here.
Well, dip my oar and call me Cecil! Looks like the fisherboy has become a fisherman!;Eh bien, qui l'eût cru#! Le moussaillon est devenu maître pêcheur#!;2913;Well, dip my oar and call me Cecil! Looks like the fisherboy has become a fisherman!
But do you think you can push me off of my spot? Come on! Let's go!;Mais crois-tu pouvoir me détrôner#? Allez#! Montre-moi ce dont t'es capable#!;2914;But do you think you can push me off of my spot? Come on! Let's go!
Gar har har har! And I'm just using my left hand!;Ga, ha, ha, ha, ha, ha#! Et j'utilisais que ma main gauche#!;2917;Gar har har har! And I'm just using my left hand!
I think we've moved beyond fishing at this point...;Je crois qu'il n'est plus question de pêche, désormais...;2918;I think we've moved beyond fishing at this point...
Best of luck with the three royal fish!;Je veux trois esturgeons#! Bonne chance#!;2919;Best of luck with the three royal fish!
I got somethin' special for ya this time! Go out there and catch me two blue marlin.;Cette fois, j'ai une demande spéciale#! Attrape-moi deux makaires bleus#!;2920;I got somethin' special for ya this time! Go out there and catch me two blue marlin.
How is that special?;Qu'a-t-elle de si spécial, cette demande#?;2921;How is that special?
Only ever caught one once, m'self.<PAGE>Bring me those fish, and I'll call ya a master fisherman for true!;J'en ai attrapé qu'un seul dans ma carrière.<PAGE>Rapportes-en deux et tu mériteras vraiment le titre de maître pêcheur#!;2922;Only ever caught one once, m'self.<PAGE>Bring me those fish, and I'll call ya a master fisherman for true!
These the fish you wanted?;Est-ce que ce sont bien les poissons que vous vouliez#?;2923;These the fish you wanted?
Well, I'll be. Never thought I'd see the day...;Eh bien, qui l'eût cru...? Je pensais jamais voir une chose pareille...;2924;Well, I'll be. Never thought I'd see the day...
